Tree ID,Name,DBH (cm),Replacement Value (eur),Carbon Storage (kg),Carbon Storage (eur),Gross Carbon Sequestration (kg/yr),Gross Carbon Sequestration (eur/yr),Avoided Runoff (mcube/yr),Avoided Runoff (eur/yr),Carbon Avoided (kg/yr),Carbon Avoided (eur/yr),Pollution Removal (g/yr),Pollution Removal (eur/yr),Energy Savings (eur/yr),Total Annual Benefits (eur/yr),Oxygen Production (kg/yr),Height (m),Crown Height (m),Crown Width (m),Canopy Cover (m2),Leaf Area (m2),Leaf Biomass (kg),Latitude,Longitude
5978.0,Celtis australis,32,1712.05,64.09999999999999,10.3,1.4,0.22,0.4,0.8,,,333.5,1.71,,2.74,3.7,11,3.3,9,63.6,229.9,13.6,46.04195334247314,11.1396844879009
5979.0,Celtis australis,35,1985.5,74.8,12.01,1.5,0.24,0.3,0.62,,,257.1,1.32,,2.17,3.9,10,3,8,50.3,177.2,10.4,46.04202122378234,11.13959224290545
5980.0,Celtis australis,38,2283.44,86.09999999999999,13.83,1.6,0.25,0.3,0.6,,,249.5,1.28,,2.13,4.2,10,3,8,50.3,172,10.1,46.04207794565843,11.13950473658492
5981.0,Celtis australis,38,2283.44,86.09999999999999,13.83,1.6,0.25,0.3,0.63,,,264.7,1.36,,2.25,4.2,10,3,8,50.3,182.4,10.8,46.04213087154364,11.13942768170093
5982.0,Celtis australis,28,1385.54,51,8.199999999999999,1.3,0.2,0.3,0.5,,,210.3,1.08,,1.79,3.4,10,3,8,50.3,145,8.5,46.0421723405379,11.13937125143312
5983.0,Celtis australis,34,1891.63,71.09999999999999,11.43,1.4,0.23,0.3,0.61,,,254.5,1.31,,2.15,3.9,10,3,8,50.3,175.4,10.3,46.04227411955989,11.1392327518435
5984.0,Celtis australis,42,2718.78,102.2,16.41,1.7,0.27,0.4,0.7,,,292.6,1.5,,2.47,4.5,12,3.6,8,50.3,201.7,11.9,46.04231190092379,11.13917617890059
5985.0,Celtis australis,58,4895.51,177.6,28.53,2.1,0.34,0.5,0.9,,,373.5,1.92,,3.15,5.6,12,3.6,9,63.6,257.5,15.2,46.04236472986491,11.13910428951803
5986.0,Celtis australis,54,4286.03,157.1,25.24,2,0.32,0.5,0.93,,,387.8,1.99,,3.25,5.3,12,3.6,9,63.6,267.3,15.8,46.04007307470918,11.14143637697022
5987.0,Celtis australis,25,1169.22,42,6.75,1.2,0.19,0.1,0.25,,,106.3,0.55,,0.99,3.1,8,2.4,6,28.3,73.2,4.3,46.04240989545196,11.13904270237459
5988.0,Celtis australis,49,3585.39,133,21.37,1.9,0.3,0.5,0.95,,,397.6,2.04,,3.3,5,12,3.6,9,63.6,274.1,16.2,46.0427018423422,11.1316719939626
5989.0,Celtis australis,11,483.55,10.3,1.65,0.7,0.1,0,0.06,,,25.8,0.13,,0.3,1.7,4,1.2,4,12.6,17.8,1,46.04268777144673,11.13167843192789
5990.0,Celtis australis,32,1712.05,64.09999999999999,10.3,1.4,0.22,0.3,0.6,,,249.1,1.28,,2.1,3.7,10,3,8,50.3,171.7,10.1,46.04269975107061,11.13169724603632
5991.0,Celtis australis,25,1169.22,42,6.75,1.2,0.19,0.2,0.47,,,195.5,1.01,,1.66,3.1,14,4.2,7,38.5,134.8,7.9,46.04270538184507,11.1317186593115
5992.0,Celtis australis,29,1463.08,54.2,8.699999999999999,1.3,0.21,0.3,0.62,,,258.2,1.33,,2.15,3.4,14,4.2,8,50.3,178,10.5,46.04004320632501,11.14135884084756
5993.0,Celtis australis,22,977.4,33.8,5.42,1.1,0.17,0.1,0.22,,,92,0.47,,0.86,2.8,8.5,2.6,6,28.3,63.4,3.7,46.07170225000552,11.11198571650948
5994.0,Cercis siliquastrum,21.7,932.83,74.59999999999999,11.99,3.3,0.53,0,0.04,,,18.2,0.09,,0.67,8.800000000000001,4.5,1.3,3.3,8.5,12.5,0.8,46.05635185136409,11.13761160794822
5995.0,Chamaecyparis lawsoniana,29.2,1497.61,201.5,32.38,4.3,0.6899999999999999,0.1,0.12,,,50.9,0.26,,1.07,11.4,12.5,3.8,3.7,10.6,35.1,8.800000000000001,46.06737019061398,11.1377539187401
5996.0,Chamaecyparis lawsoniana,29.2,1497.61,200.7,32.25,4.3,0.6899999999999999,0.1,0.1,,,41.6,0.21,,1,11.4,12.5,3.8,3.7,10.6,28.7,7.2,46.05647568534619,11.13770660029812
5997.0,Chamaecyparis lawsoniana,29.2,1497.61,201.8,32.42,4.3,0.6899999999999999,0.1,0.13,,,54,0.28,,1.1,11.4,12.5,3.8,3.7,10.6,37.3,9.300000000000001,46.05639440733869,11.13765213515334
5998.0,Chamaecyparis lawsoniana,29.2,1497.61,201.8,32.42,4.3,0.6899999999999999,0.1,0.13,,,54,0.28,,1.1,11.4,12.5,3.8,3.7,10.6,37.3,9.300000000000001,46.05637209090028,11.13762949839088
5999.0,Chamaecyparis lawsoniana,29.2,1497.61,200.7,32.25,4.3,0.6899999999999999,0.1,0.1,,,41.6,0.21,,1,11.4,12.5,3.8,3.7,10.6,28.7,7.2,46.05641245363531,11.13767149633483
6000.0,Chamaecyparis lawsoniana,29.2,1497.61,201.5,32.38,4.3,0.6899999999999999,0.1,0.12,,,50.9,0.26,,1.07,11.4,12.5,3.8,3.7,10.6,35.1,8.800000000000001,46.05406838748996,11.12277587787587
6001.0,Chamaecyparis lawsoniana,29.2,1497.61,201,32.3,4.3,0.6899999999999999,0.1,0.11,,,44.7,0.23,,1.03,11.4,12.5,3.8,3.7,10.6,30.8,7.7,46.05633181539093,11.13758283775102
6002.0,Chamaecyparis lawsoniana,29.2,1497.61,201,32.3,4.3,0.6899999999999999,0.1,0.11,,,44.7,0.23,,1.03,11.4,12.5,3.8,3.7,10.6,30.8,7.7,46.06559414629366,11.13583473314477
6003.0,Fraxinus ornus,16.3,673.27,92.59999999999999,14.88,2.8,0.44,0.1,0.14,,,58.5,0.3,,0.88,7.3,6.7,2,4.9,19.2,40.3,2.9,46.05643374615411,11.13769098284753
6004.0,Chamaecyparis lawsoniana,29.2,1497.61,201.8,32.42,4.3,0.6899999999999999,0.1,0.13,,,54,0.28,,1.1,11.4,12.5,3.8,3.7,10.6,37.3,9.300000000000001,46.0563149383949,11.13755885564092
6005.0,Chamaecyparis lawsoniana,29.2,1497.61,201.8,32.42,4.3,0.6899999999999999,0.1,0.13,,,54,0.28,,1.1,11.4,12.5,3.8,3.7,10.6,37.3,9.300000000000001,46.07227863475847,11.11093135712139
6006.0,Chamaecyparis lawsoniana,29.2,1497.61,201.8,32.42,4.3,0.6899999999999999,0.1,0.13,,,54,0.28,,1.1,11.4,12.5,3.8,3.7,10.6,37.3,9.300000000000001,46.05645527132933,11.13769803532829
6007.0,Chamaecyparis lawsoniana,29.2,1497.61,201.8,32.42,4.3,0.6899999999999999,0.1,0.13,,,54,0.28,,1.1,11.4,12.5,3.8,3.7,10.6,37.3,9.300000000000001,46.07312698153194,11.1117669739372
6008.0,Cornus mas,14,579.13,70.5,11.33,2.5,0.4,0,0.03,,,12,0.06,,0.49,6.7,4,1.2,3,7.1,8.300000000000001,0.5,46.05831218940886,11.12220630539906
6009.0,Corylus colurna,16,656.5700000000001,102.7,16.49,4.3,0.6899999999999999,0.1,0.11,,,45.1,0.23,,1.03,11.5,6,1.8,5,19.6,31.1,2.2,46.05829498900734,11.12210506316676
6010.0,Corylus colurna,25,1132.87,274.4,44.09,7.7,1.23,0.1,0.25,,,102.8,0.53,,2.01,20.4,8,2.4,6,28.3,70.90000000000001,4.9,46.05819361771255,11.12160731393551
6011.0,Corylus colurna,15,616.5599999999999,89.40000000000001,14.36,4,0.64,0,0.05,,,19.6,0.1,,0.79,10.6,5,1.5,3,7.1,13.5,0.9,46.05817457359898,11.12150354507729
6012.0,Corylus colurna,26,1198.7,299.7,48.15,8.1,1.3,0.2,0.37,,,155,0.8,,2.46,21.5,7,2.1,7,38.5,106.9,7.4,46.05815368499552,11.1214021620152
6013.0,Corylus colurna,17,699.17,117,18.8,4.7,0.75,0.1,0.22,,,92.40000000000001,0.48,,1.44,12.4,6,1.8,6,28.3,63.7,4.4,46.0581345471396,11.12130343177551
6014.0,Corylus colurna,17,699.17,117,18.8,4.7,0.75,0.1,0.22,,,92.40000000000001,0.48,,1.44,12.4,6,1.8,6,28.3,63.7,4.4,46.05811356480674,11.1212070873341
6015.0,Corylus colurna,16,656.5700000000001,102.7,16.49,4.3,0.6899999999999999,0.1,0.22,,,90.40000000000001,0.47,,1.37,11.5,6,1.8,6,28.3,62.4,4.3,46.05781450482448,11.11969271683775
6016.0,Corylus colurna,12,512,55.8,8.970000000000001,3,0.49,0,0.03,,,12.7,0.07000000000000001,,0.58,8.1,4,1.2,2.5,4.9,8.699999999999999,0.6,46.05783359615137,11.11979402981951
6017.0,Corylus colurna,10,278.67,38.4,6.17,2.4,0.39,0,0.02,,,8.800000000000001,0.05,,0.46,6.5,4,1.2,2,3.1,6.1,0.4,46.05785273533119,11.11989275904345
6018.0,Corylus colurna,17.8,733.73,128.9,20.7,4.9,0.79,0,0.08,,,31.8,0.16,,1.03,13.1,5.9,1.8,4.2,13.8,21.9,1.5,46.05788644895758,11.12005487792146
6019.0,Fraxinus angustifolia,12,513.21,23.7,3.81,1.4,0.22,0.1,0.13,,,54.9,0.28,,0.63,3.7,6,1.8,5,19.6,37.8,2.7,46.05797794661392,11.12049820295669
6020.0,Carpinus betulus,23,1008.96,157.1,25.24,4.7,0.76,0.4,0.79,,,328.4,1.69,,3.24,12.6,13,3.9,8,50.3,226.4,13.6,46.08835768326065,11.11948603849273
6021.0,Crataegus x lavallei,10,278.67,16.3,2.61,1.3,0.2,0,0.02,,,7.8,0.04,,0.26,3.3,4,1.2,2.5,4.9,5.4,0.4,46.0883673023018,11.11955457683306
6022.0,Crataegus x lavallei,10,278.67,16.3,2.61,1.3,0.2,0,0.02,,,6.9,0.04,,0.25,3.3,4,1.2,2.5,4.9,4.8,0.4,46.0886501283267,11.12084232146312
6023.0,Crataegus x lavallei,11,482.32,20.5,3.3,1.4,0.23,0,0.01,,,5.8,0.03,,0.27,3.8,4,1.2,2.3,4,4,0.3,46.08868899082698,11.12083460210333
6024.0,Crataegus x lavallei,11,482.32,20.5,3.3,1.4,0.23,0,0.02,,,7,0.04,,0.28,3.8,4,1.2,2.3,4,4.8,0.4,46.0885621990866,11.12086007223863
6025.0,Crataegus x lavallei,11,482.32,20.5,3.3,1.4,0.23,0,0.01,,,5.8,0.03,,0.27,3.8,4,1.2,2.3,4,4,0.3,46.08881510930727,11.12094426711258
6026.0,Crataegus x lavallei,11,482.32,20.5,3.3,1.4,0.23,0,0.02,,,7,0.04,,0.28,3.8,4,1.2,2.3,4,4.8,0.4,46.04074774813055,11.13840420641882
6027.0,Cupressus sempervirens,23.6,1021.07,176.5,28.35,4.6,0.74,0,0.03,,,13.5,0.07000000000000001,,0.84,12.2,8,2.4,2,3.1,9.300000000000001,2.2,46.07142380390398,11.11869648843162
6028.0,Cupressus sempervirens,23.6,1021.07,176.4,28.34,4.6,0.74,0,0.03,,,12.6,0.06,,0.83,12.2,8,2.4,2,3.1,8.699999999999999,2,46.07015865966872,11.11797862567452
6029.0,Cupressus sempervirens,16,629.75,82.3,13.23,3.1,0.5,0,0.02,,,10.1,0.05,,0.57,8.199999999999999,9,2.7,1.5,1.8,7,1.6,46.07061079677335,11.11434630801318
6030.0,Cupressus sempervirens,23.6,1021.07,176.6,28.38,4.6,0.74,0,0.04,,,15.3,0.08,,0.85,12.2,8,2.4,2,3.1,10.5,2.5,46.07059220244936,11.11433754142684
6031.0,Cupressus sempervirens,23.6,1021.07,176.4,28.34,4.6,0.74,0,0.03,,,12.6,0.06,,0.83,12.2,8,2.4,2,3.1,8.699999999999999,2,46.07061790716903,11.11431761416492
6032.0,Cupressus sempervirens,23.6,1021.07,176.6,28.38,4.6,0.74,0,0.04,,,15.3,0.08,,0.85,12.2,8,2.4,2,3.1,10.5,2.5,46.07103613467681,11.11859020749053
6033.0,Cupressus sempervirens,23.6,1021.07,176.6,28.38,4.6,0.74,0,0.04,,,15.3,0.08,,0.85,12.2,8,2.4,2,3.1,10.5,2.5,46.07104030936533,11.11868732512334
6034.0,Cupressus sempervirens,23.6,1021.07,176.3,28.33,4.6,0.74,0,0.03,,,11.8,0.06,,0.83,12.2,8,2.4,2,3.1,8.1,1.9,46.0710444690446,11.11877845507213
6035.0,Cupressus sempervirens,23.6,1021.07,176.5,28.36,4.6,0.74,0,0.03,,,14.4,0.07000000000000001,,0.85,12.2,8,2.4,2,3.1,9.9,2.3,46.07104783219503,11.11887467526865
6036.0,Cupressus sempervirens,23.6,1021.07,176.5,28.36,4.6,0.74,0,0.03,,,14.4,0.07000000000000001,,0.85,12.2,8,2.4,2,3.1,9.9,2.3,46.05091396158678,11.13550721716511
6037.0,Cupressus sempervirens,23.6,1021.07,176.4,28.34,4.6,0.74,0,0.03,,,12.6,0.06,,0.83,12.2,8,2.4,2,3.1,8.699999999999999,2,46.07153118026591,11.1149612203485
6038.0,Cupressus sempervirens,23.6,1021.07,176.6,28.38,4.6,0.74,0,0.04,,,15.3,0.08,,0.85,12.2,8,2.4,2,3.1,10.5,2.5,46.07150335241651,11.11496796138384
6039.0,Cupressus sempervirens,23.6,1021.07,176.5,28.35,4.6,0.74,0,0.03,,,13.5,0.07000000000000001,,0.84,12.2,8,2.4,2,3.1,9.300000000000001,2.2,46.0714782675077,11.11497324634396
6040.0,Cupressus sempervirens,23.6,1021.07,176.4,28.34,4.6,0.74,0,0.03,,,12.6,0.06,,0.83,12.2,8,2.4,2,3.1,8.699999999999999,2,46.07144715390316,11.11498142269256
6041.0,Cupressus sempervirens,23.6,1021.07,176.5,28.35,4.6,0.74,0,0.03,,,13.5,0.07000000000000001,,0.84,12.2,8,2.4,2,3.1,9.300000000000001,2.2,46.07141171222937,11.1149886531966
6042.0,Cupressus sempervirens,23.6,1021.07,176.5,28.36,4.6,0.74,0,0.03,,,14.4,0.07000000000000001,,0.85,12.2,8,2.4,2,3.1,9.9,2.3,46.07104994534379,11.11896986483773
6043.0,Cupressus sempervirens,23.6,1021.07,176.6,28.38,4.6,0.74,0,0.04,,,15.3,0.08,,0.85,12.2,8,2.4,2,3.1,10.5,2.5,46.07105250547099,11.11906521377582
6044.0,Cupressus sempervirens,23.6,1021.07,176.3,28.33,4.6,0.74,0,0.03,,,11.8,0.06,,0.83,12.2,8,2.4,2,3.1,8.1,1.9,46.06583304106196,11.1359514996685
6045.0,Cupressus sempervirens,23.6,1021.07,176.4,28.34,4.6,0.74,0,0.03,,,12.6,0.06,,0.83,12.2,8,2.4,2,3.1,8.699999999999999,2,46.06678137031088,11.1379098408281
6046.0,Cupressus sempervirens,23.6,1021.07,176.6,28.38,4.6,0.74,0,0.04,,,15.3,0.08,,0.85,12.2,8,2.4,2,3.1,10.5,2.5,46.0669479218994,11.13785978334915
6047.0,Cupressus sempervirens,23.6,1021.07,176.6,28.38,4.6,0.74,0,0.04,,,15.3,0.08,,0.85,12.2,8,2.4,2,3.1,10.5,2.5,46.06697524685243,11.13784631837824
6048.0,Cupressus sempervirens,23.6,1021.07,176.5,28.36,4.6,0.74,0,0.03,,,14.4,0.07000000000000001,,0.85,12.2,8,2.4,2,3.1,9.9,2.3,46.06700092176781,11.13782724258702
6049.0,Cupressus sempervirens,23.6,1021.07,176.3,28.33,4.6,0.74,0,0.03,,,11.8,0.06,,0.83,12.2,8,2.4,2,3.1,8.1,1.9,46.06703870913405,11.13778038217513
6050.0,Cupressus sempervirens,23.6,1021.07,176.6,28.38,4.6,0.74,0,0.04,,,15.3,0.08,,0.85,12.2,8,2.4,2,3.1,10.5,2.5,46.0670688255708,11.13776203391566
6051.0,Cupressus sempervirens,23.6,1021.07,176.6,28.38,4.6,0.74,0,0.04,,,15.3,0.08,,0.85,12.2,8,2.4,2,3.1,10.5,2.5,46.04054411443914,11.13850279990522
6052.0,Cupressus sempervirens,23.6,1021.07,176.6,28.38,4.6,0.74,0,0.04,,,15.3,0.08,,0.85,12.2,8,2.4,2,3.1,10.5,2.5,46.04051344842951,11.13849472741199
6053.0,Cupressus sempervirens,23.6,1021.07,176.3,28.33,4.6,0.74,0,0.03,,,11.8,0.06,,0.83,12.2,8,2.4,2,3.1,8.1,1.9,46.04053469141775,11.13846336674532
6054.0,Cupressus sempervirens,23.6,1021.07,176.5,28.35,4.6,0.74,0,0.03,,,13.5,0.07000000000000001,,0.84,12.2,8,2.4,2,3.1,9.300000000000001,2.2,46.05088480662136,11.13549918996421
6055.0,Cupressus sempervirens,23.6,1021.07,176.5,28.36,4.6,0.74,0,0.03,,,14.4,0.07000000000000001,,0.85,12.2,8,2.4,2,3.1,9.9,2.3,46.04073763424157,11.13842666571579
6056.0,Cupressus sempervirens,23.6,1021.07,176.5,28.36,4.6,0.74,0,0.03,,,14.4,0.07000000000000001,,0.85,12.2,8,2.4,2,3.1,9.9,2.3,46.04073631240639,11.1383919910777
6057.0,Cupressus sempervirens,23.6,1021.07,176.6,28.38,4.6,0.74,0,0.04,,,15.3,0.08,,0.85,12.2,8,2.4,2,3.1,10.5,2.5,46.06710242329473,11.13773320439849
6058.0,Cupressus sempervirens,23.6,1021.07,176.4,28.34,4.6,0.74,0,0.03,,,12.6,0.06,,0.83,12.2,8,2.4,2,3.1,8.699999999999999,2,46.06714622853735,11.13770527345046
6059.0,Cupressus sempervirens,23.6,1021.07,176.6,28.38,4.6,0.74,0,0.04,,,15.3,0.08,,0.85,12.2,8,2.4,2,3.1,10.5,2.5,46.06717456649647,11.13768048179766
6060.0,Cupressus sempervirens,23.6,1021.07,176.6,28.38,4.6,0.74,0,0.04,,,15.3,0.08,,0.85,12.2,8,2.4,2,3.1,10.5,2.5,46.06732920517479,11.13770428643526
6061.0,Cupressus sempervirens,23.6,1021.07,176.5,28.35,4.6,0.74,0,0.03,,,13.5,0.07000000000000001,,0.84,12.2,8,2.4,2,3.1,9.300000000000001,2.2,46.06730398660495,11.13770379063882
6062.0,Cupressus sempervirens,23.6,1021.07,176.6,28.38,4.6,0.74,0,0.04,,,15.3,0.08,,0.85,12.2,8,2.4,2,3.1,10.5,2.5,46.06727859228337,11.13770066320718
6063.0,Cupressus sempervirens,23.6,1021.07,176.4,28.34,4.6,0.74,0,0.03,,,12.6,0.06,,0.83,12.2,8,2.4,2,3.1,8.699999999999999,2,46.06728208782057,11.13763604340173
6064.0,Cupressus sempervirens,23.6,1021.07,176.3,28.33,4.6,0.74,0,0.03,,,11.8,0.06,,0.83,12.2,8,2.4,2,3.1,8.1,1.9,46.07820157287714,11.10348724271301
6065.0,Cupressus sempervirens,23.6,1021.07,176.5,28.35,4.6,0.74,0,0.03,,,13.5,0.07000000000000001,,0.84,12.2,8,2.4,2,3.1,9.300000000000001,2.2,46.0525198929548,11.1275750316685
6066.0,Fraxinus ornus,18,750.63,127.8,20.54,3.4,0.54,0.4,0.79,,,329.2,1.69,,3.02,9,11,3.3,11,95,226.9,16.2,46.0569005999667,11.13839852394044
6067.0,Diospyros kaki,26,1198.7,126.9,20.38,4,0.65,0.1,0.14,,,57.1,0.29,,1.08,10.7,7.7,2.3,5.3,22.3,39.4,2.6,46.03866800234344,11.13411507688092
6069.0,Eriobotrya japonica,26,1198.7,227.1,36.48,6.6,1.07,0,0.03,,,12.7,0.07000000000000001,,1.16,17.7,5,1.5,2.5,4.9,8.699999999999999,0.7,46.06721655030855,11.12697654429778
6070.0,Fagus sylvatica,29.6,1778.73,308.9,49.63,5.2,0.84,0.1,0.12,,,51.7,0.27,,1.23,14,6.9,2.1,4.4,15.4,35.7,1.8,46.04012554647768,11.13531492499116
6071.0,Fagus sylvatica,29.6,1778.73,308.9,49.63,5.2,0.84,0.1,0.12,,,51.7,0.27,,1.23,14,6.9,2.1,4.4,15.4,35.7,1.8,46.04301511648588,11.13323606259691
6072.0,Celtis australis,34,1891.63,71.09999999999999,11.43,1.4,0.23,0.3,0.63,,,262.9,1.35,,2.21,3.9,11,3.3,8,50.3,181.2,10.7,46.0631021555736,11.13681171954094
6073.0,Ficus carica,23.6,1043.22,162.4,26.09,6.8,1.09,0,0.09,,,36.7,0.19,,1.36,18,4.4,1.3,4.6,16.4,25.3,2,46.06308480715273,11.13681486387726
6074.0,Ficus carica,23.6,1043.22,162.4,26.09,6.8,1.09,0.1,0.11,,,44.4,0.23,,1.42,18,4.4,1.3,4.6,16.4,30.6,2.4,46.05253791220234,11.12766104250809
6075.0,Fraxinus excelsior,40,2433.96,428.7,68.88,9.800000000000001,1.57,0.9,1.68,,,701.8,3.61,,6.86,26,13,3.9,12,113.1,483.8,51.5,46.05681966507847,11.11247271006097
6076.0,Fraxinus excelsior,14,581.76,34.8,5.59,2.3,0.37,0,0.02,,,10,0.05,,0.45,6.2,4,1.2,2,3.1,6.9,0.7,46.04079326715103,11.13123887751445
6077.0,Fraxinus excelsior,19,799.4400000000001,78.3,12.58,3.7,0.6,0.1,0.23,,,97.90000000000001,0.5,,1.34,9.9,9,2.7,6,28.3,67.5,7.2,46.05254421729617,11.12749646468057
6078.0,Fraxinus excelsior,18,750.63,71.3,11.45,3.5,0.57,0.2,0.42,,,174,0.89,,1.88,9.5,10,3,7,38.5,120,12.8,46.04079251232975,11.13121661864913
6079.0,Fraxinus excelsior,19,799.4400000000001,78.3,12.58,3.7,0.6,0.1,0.28,,,118.2,0.61,,1.49,9.9,9,2.7,6,28.3,81.5,8.699999999999999,46.07587796240181,11.1229317224154
6080.0,Fraxinus excelsior,28.7,1406.05,203.3,32.66,6.4,1.03,0.1,0.2,,,81.8,0.42,,1.65,17.1,12,3.6,5,19.6,56.4,6,46.0524958814441,11.1274628073203
6081.0,Fraxinus excelsior,22,961.7,107.9,17.33,4.5,0.72,0.3,0.5600000000000001,,,233.1,1.2,,2.47,11.9,9,2.7,8,50.3,160.7,17.1,46.05826261504864,11.11733505393375
6082.0,Fraxinus excelsior,21,904.97,86.2,13.85,3.9,0.62,0.4,0.73,,,302.5,1.56,,2.9,10.3,4,1.2,10,78.5,208.5,22.2,46.07487819482687,11.11489514062529
6083.0,Fraxinus excelsior,18,750.63,64.59999999999999,10.38,3.3,0.53,0.1,0.24,,,100.9,0.52,,1.29,8.800000000000001,6,1.8,6,28.3,69.59999999999999,7.4,46.06582631345788,11.13596781218439
6084.0,Fraxinus ornus,16.3,673.27,92.59999999999999,14.88,2.8,0.44,0.1,0.14,,,58.5,0.3,,0.88,7.3,6.7,2,4.9,19.2,40.3,2.9,46.06578194188686,11.13589344943795
6085.0,Fraxinus ornus,16.3,673.27,92.59999999999999,14.88,2.8,0.44,0.1,0.14,,,58.5,0.3,,0.88,7.3,6.7,2,4.9,19.2,40.3,2.9,46.07201060245448,11.11234329786068
6086.0,Fraxinus ornus,16.3,673.27,92.59999999999999,14.88,2.8,0.44,0.1,0.14,,,58.5,0.3,,0.88,7.3,6.7,2,4.9,19.2,40.3,2.9,46.07205411896319,11.11234475236143
6087.0,Fraxinus ornus,16.3,673.27,92.59999999999999,14.88,2.8,0.44,0.1,0.11,,,45.1,0.23,,0.78,7.3,6.7,2,4.9,19.2,31.1,2.2,46.06722627256389,11.13766705341432
6088.0,Fraxinus ornus,16.3,673.27,92.59999999999999,14.88,2.8,0.44,0.1,0.12,,,48.4,0.25,,0.8100000000000001,7.3,6.7,2,4.9,19.2,33.4,2.4,46.06552881830799,11.13580990780349
6089.0,Fraxinus ornus,16.3,673.27,92.59999999999999,14.88,2.8,0.44,0.1,0.14,,,58.5,0.3,,0.88,7.3,6.7,2,4.9,19.2,40.3,2.9,46.06549909322717,11.13578472397248
6090.0,Fraxinus ornus,16.3,673.27,92.59999999999999,14.88,2.8,0.44,0.1,0.14,,,58.5,0.3,,0.88,7.3,6.7,2,4.9,19.2,40.3,2.9,46.07256717274412,11.11142229296452
6091.0,Fraxinus ornus,16.3,673.27,92.59999999999999,14.88,2.8,0.44,0.1,0.14,,,58.5,0.3,,0.88,7.3,6.7,2,4.9,19.2,40.3,2.9,46.07254918858401,11.11141361497123
6092.0,Fraxinus ornus,16.3,673.27,92.59999999999999,14.88,2.8,0.44,0.1,0.13,,,55.1,0.28,,0.86,7.3,6.7,2,4.9,19.2,38,2.7,46.07255601495851,11.11142653542641
6093.0,Fraxinus ornus,16.3,673.27,92.59999999999999,14.88,2.8,0.44,0.1,0.11,,,45.1,0.23,,0.78,7.3,6.7,2,4.9,19.2,31.1,2.2,46.07254951401534,11.11145248655822
6094.0,Fraxinus ornus,16.3,673.27,92.59999999999999,14.88,2.8,0.44,0.1,0.13,,,55.1,0.28,,0.86,7.3,6.7,2,4.9,19.2,38,2.7,46.06548514682544,11.13578065587684
6095.0,Fraxinus ornus,16.3,673.27,92.59999999999999,14.88,2.8,0.44,0.1,0.13,,,55.1,0.28,,0.86,7.3,6.7,2,4.9,19.2,38,2.7,46.07264560747361,11.11138252169783
6096.0,Fraxinus ornus,16.3,673.27,92.59999999999999,14.88,2.8,0.44,0.1,0.12,,,51.8,0.27,,0.83,7.3,6.7,2,4.9,19.2,35.7,2.5,46.07262827385602,11.11142580152178
6097.0,Fraxinus ornus,16.3,673.27,92.59999999999999,14.88,2.8,0.44,0.1,0.14,,,58.5,0.3,,0.88,7.3,6.7,2,4.9,19.2,40.3,2.9,46.07263297402204,11.11142666626434
6098.0,Fraxinus ornus,16.3,673.27,92.59999999999999,14.88,2.8,0.44,0.1,0.14,,,58.5,0.3,,0.88,7.3,6.7,2,4.9,19.2,40.3,2.9,46.07263000981079,11.11143900619737
6099.0,Fraxinus ornus,16.3,673.27,92.59999999999999,14.88,2.8,0.44,0.1,0.13,,,55.1,0.28,,0.86,7.3,6.7,2,4.9,19.2,38,2.7,46.07264083714787,11.11146821790801
6100.0,Fraxinus ornus,16.3,673.27,92.59999999999999,14.88,2.8,0.44,0.1,0.14,,,58.5,0.3,,0.88,7.3,6.7,2,4.9,19.2,40.3,2.9,46.07264823928464,11.11143733542182
6101.0,Fraxinus ornus,16.3,673.27,92.59999999999999,14.88,2.8,0.44,0.1,0.12,,,51.8,0.27,,0.83,7.3,6.7,2,4.9,19.2,35.7,2.5,46.06548077263315,11.13577584524163
6102.0,Fraxinus ornus,16.3,673.27,92.59999999999999,14.88,2.8,0.44,0.1,0.14,,,58.5,0.3,,0.88,7.3,6.7,2,4.9,19.2,40.3,2.9,46.07627223285419,11.11122745129749
6103.0,Fraxinus ornus,16.3,673.27,92.59999999999999,14.88,2.8,0.44,0.1,0.12,,,48.4,0.25,,0.8100000000000001,7.3,6.7,2,4.9,19.2,33.4,2.4,46.07616389148501,11.11113656765082
6104.0,Fraxinus ornus,16.3,673.27,92.59999999999999,14.88,2.8,0.44,0.1,0.11,,,45.1,0.23,,0.78,7.3,6.7,2,4.9,19.2,31.1,2.2,46.06574287164793,11.13586083831283
6105.0,Fraxinus ornus,16.3,673.27,92.59999999999999,14.88,2.8,0.44,0.1,0.12,,,51.8,0.27,,0.83,7.3,6.7,2,4.9,19.2,35.7,2.5,46.0760763730327,11.11097264444214
6106.0,Fraxinus ornus,16.3,673.27,92.59999999999999,14.88,2.8,0.44,0.1,0.11,,,45.1,0.23,,0.78,7.3,6.7,2,4.9,19.2,31.1,2.2,46.07603792274757,11.11080211170737
6107.0,Fraxinus ornus,16.3,673.27,92.59999999999999,14.88,2.8,0.44,0.1,0.14,,,58.5,0.3,,0.88,7.3,6.7,2,4.9,19.2,40.3,2.9,46.06542684552947,11.13574200830366
6108.0,Fraxinus ornus,16.3,673.27,92.59999999999999,14.88,2.8,0.44,0.1,0.14,,,58.5,0.3,,0.88,7.3,6.7,2,4.9,19.2,40.3,2.9,46.06561770288852,11.13582784558392
